time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689767268484,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268517,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268535,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268551,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268568,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268584,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268601,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268635,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268651,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268668,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268684,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268701,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268734,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268751,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268767,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268784,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268818,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268835,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268851,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268868,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268884,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268901,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268934,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268951,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268968,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
1689767268984,-0.2752356,0.219,0.8302926,0,0,0,Maze2,const_contra_visual,0
