time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689666008462,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008479,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008513,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008530,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008547,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008564,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008579,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008613,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008630,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008646,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008662,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008680,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008712,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008730,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008747,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008763,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008779,0.619583,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008813,0.6174912,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008829,0.6158248,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008847,0.6137378,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008862,0.611232,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008881,0.6083169,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008913,0.6012396,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008929,0.5970774,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008946,0.592476,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008964,0.5874805,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666008980,0.5820695,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009013,0.5699656,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009030,0.5633054,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009046,0.5562295,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009063,0.5487075,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009079,0.5407987,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009113,0.5241328,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009129,0.5158097,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009146,0.5074549,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009163,0.4991103,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009179,0.4907871,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009214,0.4741158,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009230,0.4657926,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009247,0.4574591,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009264,0.4491359,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009279,0.4408127,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009313,0.4241188,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009330,0.4157955,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009347,0.4074723,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009362,0.3991491,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009380,0.3908162,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009414,0.3741221,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009430,0.3657989,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009447,0.357454,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009463,0.349111,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666009480,0.3407878,0.219,-1.23,0,0,0,Maze1,invisible,0
